id,premise,hypothesis,lang_abv,language,label
722982271f,"Vào ngày lễ Giáng sinh, trẻ em gõ cửa và đến thăm nhà, yêu cầu và nhận kẹo hoặc đồ chơi nhỏ.",Trẻ em mang theo những túi lớn kẹo và đồ chơi trong ngày Giáng sinh.,vi,Vietnamese,1
58ddec900b,หน้าต่างสูงจากพื้นจรดเพดานที่มุมด้านตะวันตกเฉียงเหนือของพื้นห้องโถงด้านทิศตะวันตกถูกระเบิด,หน้าต่างบานใหญ่หลายบานถูกทำลายในทุกมุมของอาคาร,th,Thai,0
ae517e0758,"Той вярва, че има достатъчно причини за издаване на наказателна заповед за арест.",Има причини да се подозира престъпление.,bg,Bulgarian,0
2bca4e7939,"Той каза още, че Ата е включил атомните електроцентрали в първоначалния списък с цели, но бин Ладен е решил да отхвърли тази идея.","Атомната електроцентрала беше укрепена до степен да бъде непоносима, така че беше премахната от целевия списък.",bg,Bulgarian,1
4a7a128dba,ИТ директорите и вземащите решения решават какъв вид работа е подходящ за възлагане на външни изпълнители и какъв вид работа е най-добре да се извършва вътрешно.,"Според главния информационен директор е добра само работата, която привлича общественото внимание.",bg,Bulgarian,1
1e387731ef,"Si quieres tocar el corazón del obispo, entonces eres más tonto de lo que pensaba, Ogle. Tienes todo menos armas.",Ogle se enamoró mucho del obispo.,es,Spanish,1
4b07f4293b,अरे तुम किससे बात कर रहे हो,तुम कहाँ से बुला रहे हो?,hi,Hindi,0
eaba2e05e5,"Singh solía ser la barrera de la pared exterior de la ciudad medieval, pero a medida que la ciudad se expandía, estaban el Canal de los Caballeros, el Canal de los Caballeros, el Canal del Emperador y el Canal de la Princesa.",Singh fue una vez una ciudad del interior.,es,Spanish,2
ebb7a294bc,أعلم دائمًا ، وأعلم دائمًا ، سأعرف دائمًا هذا الصوت غير المكتمل والفريد,أعرف هذا الصوت,ar,Arabic,0
022a228b9c,"कई युवा दाताओं के माता-पिता दीर्घकालिक राजनीतिक कार्यकर्ता हैं, और वे नियमों को जानते हैं।",माता-पिता रिपब्लिकन का समर्थन करते हैं।,hi,Hindi,1
14b7eb9807,C'est mon désordre.,J'ai fait une erreur.,fr,French,0
8081d7cc6f,پانچواں: کسی مظلوم کو بچانے اور اس کی رازداری کی مخالفت کرنے کے لئے ، پین ولیج اپنی نجی زندگی کو نجی رکھتا ہے۔,"""پنچ ونگ"" نجی زندگی کے بارے میں ایک مشہور ٹی وی شو ہے ، اور پنچ نے خود ہی یہ شو ادا کیا۔",ur,Urdu,2
76d3e2661c,"Khi phát hiện ra vụ tấn công có liên quan đến al-Qaeda, trách nhiệm được chuyển giao cho văn phòng hiện trường New York.",Văn phòng hiện trường New York kiểm soát tất cả các nghi phạm bị giam giữ.,vi,Vietnamese,1
3f8f443291,"Аль-Каида и терроризм стали еще одним пунктом в и без того напряженной повестке дня таких стран, как Пакистан и Саудовская Аравия.","Аль-Каида - единственный пункт повестки дня, обсуждаемый с Пакистаном и Саудовской Аравией.",ru,Russian,2
700a13c982,على سبيل المثال ، في عام 1983 ، تم اقتراض الصندوق الاستئماني لتأمين المسنين والورثة من صندوق المعاقين والتأمين الصحي.,الصناديق الاستئمانية لا تحتاج أبدًا إلى اقتراض الأموال.,ar,Arabic,2
63d09253cf,"Hazine yetkilileri, CIA’nin pozisyonunu Yabancı Terör Varlıklarını İzleme Merkezi’ne (FTATC) yönelik iyi bir ihmal olarak nitelendirdiler ve CIA’nın mali denetiminin sağladığı faydaların sınırlı olduğuna inanıyorlardı.","CIA, ilk terörle mücadele aracı olarak mali gözetlemeye güvendi.",tr,Turkish,2
facc7ccc13,إنهم يعرفون مقدار ما يمكنهم الحصول عليه ، فهم فقط يتأكدون من عدم شراء أي شيء,إنهم على دراية بالدخل الذي لديهم.,ar,Arabic,0
4f825ab7be,"Лето приносит теплую (но не жаркую) погоду и теплый океан, идеальный для дайвинга, сноркелинга и других водных видов спорта.",Летом температура держится на уровне 100 градусов и выше.,ru,Russian,2
6056896174,Bu sonunda ona sorun yarattı.,Aile üyelerinden birinin ölümü onu öldürdü.,tr,Turkish,1
4a544175dd,Lord Julian (er war in der Kabine auf der Steuerbordseite) war bereits in Eile angezogen.,Lord Julian lag nackt auf dem Bett in seiner Kabine.,de,German,2
678879323f,"Καθώς η άμμος συσσωρεύεται, φτάνει τελικά στη γωνία εναπόθεσης άμμου και εκτείνεται επίσης στην άκρη του πάγκου εργασίας.",Η άμμος συσσωρεύεται στο λόφο.,el,Greek,0
99def34c5f,جب بھی آپ کوئی چیز خریدتے ہیں ، خاص کر بڑے بڑے شاپنگ مالز میں ، مسئلہ یہ ہے کہ آپ کو اس کی قیمت ادا کرنی ہوگی ، اور آپ کو ہمیشہ اس میں 10٪ ٹیکس شامل کرنا ہوگا۔,10٪ ٹیکس بہت زیادہ ہے,ur,Urdu,1
58d105f3ea,Мы просим всех выпускников пожертвовать 1000 долларов США.,Мы собираем средства от выпускников.,ru,Russian,0
c21ae6fbb3,بلا شبہ ، پہلی چیز جو آپ کو اس شہر کی طرف راغب کرتی ہے وہ اس کی بہت سی تاریخی عمارتیں ہیں۔,یہاں بہت پرانی اور دلچسپ عمارتیں ہیں,ur,Urdu,0
9508d50f92,Chuo kikuu kongwe na kikubwa zaidi ulimwenguni-Chuo Kikuu cha Oxford - vyombo vya habari vimetangaza tu kuwa vitafuta orodha yake ya mashairi.,Chuo cha kifahari hakina pesa za kujenga orodha ya mashairi,sw,Swahili,1
afc97e487e,El texto de la Constitución de 1787 estipulaba que los propietarios de esclavos tenían derecho a recuperar a los esclavos que habían huido del territorio libre.,Parte de la constitución se redactó en 1787.,es,Spanish,0
b9b05ca46e,"Engellerden biri, Adalet Bakanlığının ilgili birimlerinin önerilen tüm reform önlemlerini benimsememesidir.",Nitekim Adalet Bakanlığı personeli olası tüm reformları kabul etmemiş ve sorunlara neden olmuştur.,tr,Turkish,0
9b72867c79,"Como protestante, Pierre du Calvet fue nombrado por un juez de paz británico, pero luego fue encarcelado por vender suministros e inteligencia a los agresores estadounidenses.",Pierre fue arrestado por vender a estadounidenses.,es,Spanish,1
08f0803328,ثالثًا ، حتى لو قبلنا هذه الاستنتاجات ، فإن هذه الاستنتاجات لا تنطبق على جميع أماكن الترفيه الجماعي.,الخلاصة مرتبطة بالملعب,ar,Arabic,2
67664b40e6,"Además de Moussaoui, los dos agentes de Al-Qaeda considerados por KSM como posibles candidatos para la segunda ola de ataques son Abderraouf Jdey, también conocido como","Después de la primera ola de ataques, no hubo más personal disponible.",es,Spanish,2
5d84cd0949,"Oh, tú y tus hermosas réplicas y dulces.",Tienes muchas ideas y comentarios ingeniosos.,es,Spanish,0
cfa0a68bf2,"Aynı zamanda özgüven ve motivasyonlarında düşüş gösterdiler, yeteneklerinden şüphe ettiler ve zor problemlerden kurtuldular.",Motivasyon eksiklikleri ve yetenekleriyle ilgili şüpheleri geçmiş başarısızlıklardan kaynaklanmaktadır.,tr,Turkish,1
1b49f7da63,Konsistenz ist eine Form des Formalismus.,Konsistenz führt zu zufälligen chaotischen Ergebnissen.,de,German,2
84102399f0,"Elbette, onları kesinlikle umursamadığınız yerlerde konuşmazlar, ancak büyük bir aileden geleceğini bilirsiniz.",Bazı insanlar büyük akrabalarını önemsemiyor çünkü evde çok sayıda merdiven var.,tr,Turkish,1
76f190fd94,"Фасад храма Рамзеса II - одно из самых ярких образов в Египте, и хотя вы, возможно, видели его на фотографиях, на самом деле он захватывает дух.",В гробнице Тутанхамона был найден фасад.,ru,Russian,2
27e76f89b2,"La residencia se encuentra en el gran puerto de Port Royal, que es lo suficientemente ancho como para atracar todos los barcos de la marina del mundo, y el Arabella una vez atracó aquí.",El Arabella no se vio en Port Royal porque era demasiado pequeño para ese gran barco.,es,Spanish,2
7df831c8e2,Θα επιτύχουμε τους στόχους μας.,Θα είμαστε πολύ κοντά στον στόχο.,el,Greek,2
eeb7c9f556,क्या आप साझा करने और समर्थन करने पर गर्व करेंगे ...?,आप उनमें से एक बनना चाहते हैं।,hi,Hindi,2
1270859ce5,"मैं नरक में सड़ूंगा, या मैं किसी बिंदु पर राजा की सेवा करूंगा, वह गुस्से से परेशान है।","यह हो सकता है कि मैं राजा के लिए काम करूं, लेकिन मैं इसके बारे में खुश नहीं रहूंगा।",hi,Hindi,1
59c9049410,"Например, все гены в наибольшей степени становятся фиолетовыми.",Гены могут менять окраску.,ru,Russian,0
31e71e2e79,De nombreux responsables ont répondu en aidant les civils blessés et en exhortant ceux qui pouvaient marcher à quitter la zone immédiatement.,La police a bouclé la zone et interdit à quiconque d'entrer ou de sortir.,fr,French,2
